"!!id","!!type","larghezza media (m)","zoom","fondo cementificato","ID","ID del rio","ID intersezione Nord","larghezza minima (m)","superficie (m2)","ID intersezione Sud","Y","X","lunghezza (m)","jobs","jobItems"
"2TOR01","segmenti","5.8 m","50.0000000001031","no","2TOR01","2TOR","II0485","5.4 m","107.022","II0490","5035185.75874173","2311174.09560841","18.39","[00003, 232/1, 00114, 00159, 00517, 00187, II509]","[00003SC0072, 00114SC0002, 00114SC0008, 00114SC0009, 00114SC0011, 00114SC0012, 00187SC0007]"
"2TOR02","segmenti","5.9 m","50.0000000001015","no","2TOR02","2TOR","II0490","3.6 m","291.769","II0505","5035167.79181929","2311141.75389129","49.32","[232/1, 00102, 00517, 00187, II509]","[00102SC0001, 00102SC0002, 00102SC0021, 00187SC0007]"
"ACCA01","segmenti","5.1 m","49.9999999999337","no","ACCA01","GRAN","II1190","4.9 m","83.5462","II1215","5034399.75337679","2311012.85705838","16.6","[00009, 232/1, 00517]","[00009SC0127]"
"ACCA02","segmenti","7.2 m","50.0000000001477","no","ACCA02","GRAN","II1220","7.1 m","75.9319","II1260","5034360.78005255","2311068.62631718","10.49","[232/1, 00517]","[]"
"ACQU01","segmenti","8.2 m","84.7226536522816","no","ACQU01","ACQU","II0215","6.6 m","537.834","II0270","5035585.81022808","2311746.40033398","65.32","[00232, 00448, 00189]","[00448SC0005, 00189SC0006, 00189SC0007, 00189SC0009, 00189SC0010, 00189SC0015, 00189SC0017]"
"ACQU02","segmenti","10.9 m","56.1402759619313","no","ACQU02","ACQU","II0270","10.6 m","448.021","II0295","5035532.76930827","2311719.96712676","41.04","[00112, 00232, 00448, 00189]","[00112SC0001, 00112SC0012, 00448SC0005, 00189SC0009, 00189SC0017]"
"ACQU03","segmenti","11.3 m","74.9709163236564","no","ACQU03","ACQU","II0295","9.2 m","602.438","II0325","5035488.26693419","2311700.06067476","53.45","[00112, 00232]","[00112SC0001, 00112SC0009, 00112SC0012]"
"AGOS01","segmenti","11.7 m","168.694781385549","no","AGOS01","AGOS","II0475","6.4 m","1523.22","II0580","5035149.20004301","2311018.46385662","130.1","[232/1, 00102, 00517]","[00102SC0006, 00102SC0007, 00102SC0008, 00102SC0012]"
"ALBO01","segmenti","6.4 m","222.833199416421","si","ALBO01","ALBO","II1090","4.6 m","1073.33","II1275","5034460.44799417","2311431.95908165","168.91","[00099, 00232]","[00099SC0008, 00099SC0010]"
"ALVI01","segmenti","15.2 m","456.758764209985","no","ALVI01","ALVI","IE0005","9.4 m","7142.44","II0035","5036166.36124933","2310984.24352069","468.72","[00156, 00320, 00232, 00468, 00179, II519]","[00320SC0022, 00179SC0002, 00179SC0005, 00179SC0007]"
"AMAL01","segmenti","5.6 m","49.9999999997122","no","AMAL01","AMAL","II0635","5.2 m","143.189","II0640","5035033.31485389","2311067.85941733","25.7","[232/1, 00102, 00517]","[00102SC0004, 00102SC0005, 00102SC0013, 00102SC0023]"
"AMAV01","segmenti","31.3 m","173.176370481705","no","AMAV01","AMAV","IE5185","20.5 m","5326.88","","5029193.40527069","2312295.25162327","170.36","[]","[]"
"ANA001","segmenti","11.5 m","77.163388249939","no","ANA001","ANA","II1175","9.8 m","854.584","II1195","5034434.55242752","2313333.63483804","74.33","[00160, 00232, II497, 00218, 00220]","[]"
"ANA002","segmenti","8.1 m","102.889096996582","no","ANA002","ANA","II1195","6 m","824.193","II1200","5034421.70462375","2313241.03798334","101.44","[00160, 00232, II497, 00218, 00220]","[]"
"ANA003","segmenti","8.7 m","49.9999999996958","no","ANA003","ANA","II1200","8 m","207.095","II1205","5034418.04024443","2313166.96220097","23.66","[00160, 00232, II497, 00218, 00220]","[]"
"ANDR01","segmenti","7.9 m","70.8711235588768","no","ANDR01","ANDR","II0225","6.2 m","567.635","II0255","5035583.99054324","2311654.47955226","72.11","[00003, 00112, 00232, 00448]","[00003SC0041, 00112SC0006, 00112SC0011, 00112SC0016, 00112SC0019, 00448SC0001, 00448SC0002, 00448SC0003, 00448SC0004]"
"ANDR02","segmenti","8.3 m","49.9999999996861","no","ANDR02","ANDR","II0255","7 m","309.772","II0270","5035562.44421918","2311709.22650849","37.32","[00003, 00112, 00232, 00448, 00189]","[00003SC0042, 00112SC0006, 00112SC0012, 00112SC0016, 00448SC0004, 00448SC0005, 00189SC0010, 00189SC0017]"
"ANTO01","segmenti","10.9 m","339.670035242592","no","ANTO01","ANTO","II0630","7.6 m","2876.71","II0870","5034906.38664173","2312412.97544969","263.23","[00104, 00232]","[00104SC0007, 00104SC0009]"
"ANZO01","segmenti","6.2 m","89.1190793165395","no","ANZO01","ANZO","II0970","4.6 m","459.733","II1005","5034666.52269751","2311283.64241055","74.57","[00003, 00108, 00232]","[00003SC0066, 00108SC0002, 00108SC0008, 00108SC0010, 00108SC0016]"
"ANZO02","segmenti","5.2 m","49.9999999999359","no","ANZO02","ANZO","II1005","3 m","176.823","II1025","5034617.68604705","2311316.98629572","34.22","[00108, 00232]","[00108SC0002, 00108SC0008]"
"APON01","segmenti","6.5 m","57.8076155732197","no","APON01","APON","II0550","4.6 m","389.221","II0590","5035100.77330996","2311298.95573912","59.56","[00003, 232/1, 00159, 00517, 00187, II509]","[00003SC0074, 00003SC0075, 00003SC0112, 00187SC0001, 00187SC0004, 00187SC0010, 00187SC0015]"
"APON02","segmenti","5.7 m","49.9999999998317","no","APON02","APON","II0590","4.2 m","198.721","II0600","5035073.16802742","2311253.71296667","35.09","[00003, 232/1, 00159, 00517, 00187, II509]","[00003SC0075, 00187SC0002, 00187SC0008, 00187SC0009, 00187SC0010, 00187SC0015, 00187SC0016]"
"APOS01","segmenti","9.1 m","68.7708455121459","no","APOS01","APOS","II0300","8 m","460.184","II0330","5035481.64806346","2311893.21633095","50.57","[00232, 00189]","[00189SC0001, 00189SC0002, 00189SC0009, 00189SC0018]"
"APOS02","segmenti","8.9 m","68.2630312376901","no","APOS02","APOS","II0330","8 m","448.932","II0365","5035431.82659871","2311881.72106516","50.24","[00232, 00189]","[00189SC0001, 00189SC0002, 00189SC0019]"
"APOS03","segmenti","8.3 m","118.17758339307","no","APOS03","APOS","II0365","3.2 m","1114.02","II0385","5035360.62383405","2311826.89539125","133.63","[00232, 00189]","[00189SC0003, 00189SC0004, 00189SC0019]"
"APOS04","segmenti","7.9 m","155.562308756617","no","APOS04","APOS","II0385","4.4 m","1288.7","II0420","5035308.4377544","2311700.23770977","162.54","[00232, 00189]","[00189SC0003, 00189SC0004]"
"ARSE01","segmenti","14.9 m","340.430704345626","no","ARSE01","ARSE","II0985","11.6 m","3907.16","IE1180","5034560.70092931","2312706.7215337","261.94","[00355, 00232]","[00355SC0001]"
"ARZE01","segmenti","20.2 m","143.207766821784","no","ARZE01","ARZE","II0560","15.4 m","2108.77","II0670","5035053.47642821","2310006.67214137","104.21","[232/1, 00517]","[]"
"ARZE02","segmenti","15.1 m","83.2333684655994","no","ARZE02","ARZE","II0670","12.4 m","909.2","II0725","5034964.95157355","2310033.92210576","60.06","[232/1, 00517]","[]"
"ARZE03","segmenti","39.2 m","87.896467694849","no","ARZE03","ARZE","II0725","16.6 m","2180.03","II0765","5034906.58657902","2310065.88437231","55.64","[232/1, 00517]","[]"
"ARZE04","segmenti","22.1 m","150.354771835533","no","ARZE04","ARZE","II0765","16 m","2411.83","II0885","5034826.17535894","2310080.66150001","108.89","[00701, 232/1, 00517]","[00701SC0001]"
"ASSA01","segmenti","7.5 m","96.2630535002325","no","ASSA01","ASSA","IE5225","6.9 m","621.569","IE5220","5040119.63863523","2318002.05270996","79.64","[00303, 00211, 00212, 00376, PA490, 00158]","[00303SC0001, 00303SC0002, 00303SC0004]"
"ASSA02","segmenti","6.5 m","173.275016746866","no","ASSA02","ASSA","IE5230","4.8 m","1365.79","IE5225","5040190.66651768","2318107.13365303","215.25","[00303, IA218, PA490]","[00303SC0001, 00303SC0002, 00303SC0004, 00303SC0005]"
"AVOG01","segmenti","8.9 m","162.545976314335","no","AVOG01","AVOG","II1080","5.6 m","1646.41","II1185","5034499.60633125","2310547.07191152","185.82","[232/1, 00107, 00517]","[00107SC0002, 00107SC0009]"
"BARC01","segmenti","5.9 m","49.9999999997403","si","BARC01","BARC","II0945","5.4 m","158.096","II0960","5034714.03954263","2311503.1861867","27.03","[00099, 00232]","[00099SC0002, 00099SC0014, 00099SC0134]"
"BARC02","segmenti","8.4 m","132.812746286652","no","BARC02","BARC","II0960","5.4 m","871.08","II1020","5034651.44528744","2311534.018466","103.53","[00099, 00232]","[00099SC0001, 00099SC0010]"
"BARE01","segmenti","7.1 m","110.392322158459","no","BARE01","BARE","II0740","3.8 m","683.714","II0815","5034865.87356316","2311768.15774846","96.44","[00232]","[]"
"BARE02","segmenti","6.7 m","50.0000000000299","no","BARE02","BARE","II0815","6.3 m","45.6974","II0825","5034826.21032887","2311729.42977432","6.88","[00232]","[]"
"BARN01","segmenti","6.9 m","203.16541687041","no","BARN01","BARN","II1030","3.8 m","1397.31","II1055","5034584.75171916","2310825.03631036","201.13","[00009, 232/1, 00107, 00517]","[00009SC0105, 00009SC0106, 00107SC0001, 00107SC0002]"
"BARN02","segmenti","7.7 m","133.442322686242","no","BARN02","BARN","II1055","5.6 m","1014.08","II1080","5034565.95492737","2310659.37795665","132.18","[00009, 232/1, 00107, 00517]","[00009SC0105, 00009SC0106, 00107SC0001, 00107SC0002]"
"BASS01","segmenti","17.5 m","300.680123057032","no","BASS01","BASS","IE5200","7.9 m","4777.15","II5015","5028070.84268935","2311673.69395736","273.58","[]","[]"
"BASS02","segmenti","12.1 m","143.827042360948","no","BASS02","BASS","II5015","7.6 m","1606.1","II5020","5027910.35000481","2311827.49306238","132.32","[]","[]"
"BATE01","segmenti","9.6 m","395.652099920411","no","BATE01","BATE","II0020","5.4 m","4539.65","II0070","5036030.12451886","2310711.93338868","472.59","[00101, 00232]","[00101SC0002, 00101SC0003, 00101SC0005, 00101SC0013, 00101SC0018]"
"BATE02","segmenti","18.4 m","70.7022338828741","no","BATE02","BATE","II0050","15.8 m","830.28","II0070","5035958.3464157","2310918.44991423","45.14","[00101, 00232]","[00101SC0003, 00101SC0005, 00101SC0006, 00101SC0007, 00101SC0017, 00101SC0018]"
"BEAT01","segmenti","10.9 m","130.728678794018","no","BEAT01","BEAT","II5025","8.2 m","960.841","II5040","5027559.85000314","2311523.9499064","88.32","[PA524]","[]"
"BEAT02","segmenti","12 m","423.818115891519","no","BEAT02","BEAT","II5040","8.6 m","3913.28","","5027350.40099897","2311569.949438","326.44","[]","[]"
"BECA01","segmenti","4.5 m","241.965833157431","no","BECA01","BECA","II0380","2.6 m","1089.27","II0530","5035216.88856244","2311401.94479413","241.24","[00003, 232/1, 00159, 00517, 00187, II509]","[00003SC0073, 00003SC0074, 00187SC0003, 00187SC0004]"
"BECA02","segmenti","5.6 m","49.9999999999473","no","BECA02","BECA","II0530","3.6 m","74.3441","II0550","5035123.30943869","2311321.01045605","13.22","[00003, 232/1, 00159, 00517, 00187, II509]","[00003SC0073, 00003SC0074, 00003SC0112, 00187SC0001, 00187SC0003, 00187SC0004]"
"BERN01","segmenti","3.8 m","53.7928668286926","no","BERN01","BERN","II0505","2.4 m","200.714","II0555","5035135.59734244","2311138.52123464","52.91","[232/1, 00102, 00517]","[00102SC0001, 00102SC0002, 00102SC0006, 00102SC0021]"
"BIAG01","segmenti","10.3 m","210.218027784017","no","BIAG01","BIAG","IE1380","8 m","1697.65","II1415","5033960.35370331","2310366.79686017","165.25","[232/1, 00517]","[]"
"BIAG02","segmenti","14.3 m","252.098612001986","no","BIAG02","BIAG","II1415","9 m","2699.43","IE1480","5033784.19891516","2310283.56292135","188.07","[00320, 232/1, 00517]","[00320SC0001]"
"BOLD01","segmenti","3.2 m","50.0000000002733","no","BOLD01","BOLD","II0390","2.2 m","84.8232","II0415","5035281.8122887","2311089.07696899","26.46","[232/1, 00114, 00430, 00517, 00449]","[00114SC0004, 00114SC0006]"
"BOLD02","segmenti","4 m","49.999999999785","no","BOLD02","BOLD","II0415","3.2 m","152.087","II0440","5035259.53610439","2311115.75352558","37.84","[232/1, 00114, 00517]","[00114SC0001, 00114SC0004, 00114SC0007]"
"BOLD03","segmenti","5.6 m","71.5980920642746","no","BOLD03","BOLD","II0440","4 m","380.203","II0485","5035219.73793541","2311157.75135865","67.53","[00320, 232/1, 00114, 00517, 00187, II509]","[00320SC0010, 00114SC0002, 00114SC0003, 00114SC0007, 00114SC0008, 00114SC0011]"
"BOTE01","segmenti","8.3 m","71.8556612634868","no","BOTE01","BOTE","II0780","5.5 m","502.957","II0835","5034832.69923016","2310459.09772092","60.7","[00003, 232/1, 00462, 00517, II473]","[00003SC0094, II473SC0001, II473SC0010, II473SC0012, II473SC0014]"
"BRAZ01","segmenti","8 m","78.6545311060198","no","BRAZ01","BRAS","II0045","6.6 m","578.459","II0075","5035956.29177334","2311347.7279842","72.51","[00232, 00155, 00179, II519]","[00155SC0006, 00155SC0007, 00155SC0010, 00179SC0003, 00179SC0004, 00179SC0006]"
"BRIA01","segmenti","12.7 m","160.34740459806","no","BRIA01","BRIA","II0905","9 m","1658.37","II1000","5034701.82168582","2310423.01986001","130.33","[232/1, 00222, 00219, 00462, 00517, II473]","[00219SC0001, 00219SC0002, 00219SC0009, 00219SC0010, 00219SC0012, 00219SC0016, 00219SC0017, II473SC0006, II473SC0007, II473SC0017]"
"BUCI01","segmenti","18.8 m","67.7280913518923","no","BUCI01","BUCI","II0910","18.8 m","1154.26","II0930","5034748.2786906","2312812.18441344","0","[00232]","[]"
"BURC01","segmenti","8.2 m","339.606065712229","no","BURC01","BURC","II0650","6.6 m","2629.6","II0725","5034979.28925406","2310215.89784277","319.46","[232/1, 00517]","[]"
"CAFO01","segmenti","11.4 m","66.8453255955849","no","CAFO01","CAFO","II0800","7.6 m","659.861","II0820","5034832.30929062","2310673.82554978","57.71","[00009, 232/1, 00222, 00517]","[00009SC0125, 00009SC0132, 00009SC0133]"
"CAFO02","segmenti","14.7 m","231.402475288615","si","CAFO02","CAFO","II0820","9.8 m","3493.03","II0925","5034784.52758658","2310818.60702252","237.05","[00009, 232/1, 00471, 00472, 00517]","[00009SC0126, 00009SC0133]"
"CANA01","segmenti","11.4 m","244.876935059933","no","CANA01","CANA","IE5140","9.9 m","2825.31","II5005","5032153.79820279","2313960.44982021","246.83","[00371, 00381, PA506]","[00371SC0003, 00371SC0004, 00371SC0005]"
"CAND01","segmenti","19.4 m","585.003009476538","no","CAND01","CAND","IE5155","9 m","14743.67","II5010","5031443.35071507","2313783.98387411","758.55","[00301, 00369, 00360, 00415, 00422]","[00301SC0001, 00369SC0001, 00360SC0001]"
"CANN01","segmenti","23.7 m","209.069011446193","no","CANN01","CANN","IE0025","20.4 m","4908.8","II0055","5036045.44662187","2310387.03197986","207.38","[00232]","[]"
"CANN02","segmenti","24.8 m","105.603537292388","no","CANN02","CANN","II0055","22.2 m","2401.18","II0080","5035942.42916774","2310509.48182503","96.77","[00232]","[]"
"CANN03","segmenti","20.3 m","327.876468550414","no","CANN03","CANN","II0080","16.2 m","7152.76","II0155","5035825.94940909","2310707.15184699","352.46","[00232]","[]"
"CANN04","segmenti","20.7 m","169.553060278905","no","CANN04","CANN","II0155","14.8 m","2589.12","II0235","5035672.00049983","2310878.83444055","124.92","[00232]","[]"
"CANO01","segmenti","10 m","372.174501032021","no","CANO01","CANO","II0795","7.6 m","2814.5","IE1065","5034701.28683808","2311997.50045926","281.51","[00232, II503]","[]"
"CANT01","segmenti","12.4 m","70.4105279033628","no","CANT01","CANT","IE5155","10.4 m","859.489","","5031198.54672823","2313465.90018612","66.25","[]","[]"
"CARM01","segmenti","12.2 m","115.778927466589","no","CARM01","CARM","II1000","11 m","1521.33","II1070","5034601.95878736","2310400.09541821","124.53","[232/1, 00222, 00219, 00517]","[00219SC0003, 00219SC0010, 00219SC0012, 00219SC0015, 00219SC0016]"
"CASS01","segmenti","5 m","282.077899333313","no","CASS01","CASS","II0355","3.2 m","1264.35","II0500","5035278.433029","2311320.13790023","251.9","[00320, 232/1, 00159, 00517, 00187, II509]","[00320SC0017, 00320SC0018, 00187SC0005, 00187SC0006]"
"CASS02","segmenti","4.9 m","72.1516673575416","no","CASS02","CASS","II0500","4 m","309.273","II0540","5035151.2846585","2311227.48152072","62.59","[00320, 232/1, 00159, 00517, 00187, II509]","[00320SC0017, 00320SC0018, 00320SC0019, 00320SC0020, 00320SC0029, 00187SC0005, 00187SC0006, 00187SC0007, 00187SC0008, 00187SC0013]"
"CATE01","segmenti","8.5 m","51.560542303663","no","CATE01","CATE","II0170","7 m","446.926","II0195","5035677.08459076","2311645.87470972","52.61","[00346, 00232, 00189, II502]","[00346SC0006, 00346SC0011, 00189SC0005, 00189SC0020]"
"CATE02","segmenti","10.6 m","91.4764894115064","no","CATE02","CATE","II0195","8.4 m","985.9","II0215","5035642.07560177","2311714.7511296","93.34","[00346, 00232, 00189, II502]","[00346SC0010, 00346SC0011, 00346SC0015, 00189SC0006, 00189SC0010, 00189SC0015, 00189SC0020]"
"CATE03","segmenti","10.9 m","147.975652826131","no","CATE03","CATE","II0215","8.2 m","1656.85","II0260","5035591.10935901","2311835.47552575","151.69","[00346, 00232, 00189, II502]","[00346SC0008, 00346SC0010, 00189SC0007, 00189SC0008, 00189SC0010, 00189SC0015, 00189SC0016]"
"CATM01","segmenti","19.9 m","456.548658387222","no","CATM01","CATM","IE5090","15.2 m","7931.76","IE5085","5040157.95727398","2317248.97870998","0","[]","[]"
"CAZZ01","segmenti","6.7 m","182.357853044559","no","CAZZ01","CAZZ","II0745","3 m","1544.12","II0845","5034857.93998624","2310318.27560845","229.01","[00320, 232/1, 00462, 00517, II473]","[00320SC0012, 00320SC0013, 00320SC0014, 00320SC0031, II473SC0002, II473SC0003, II473SC0004, II473SC0008, II473SC0009, II473SC0011, II473SC0015]"
"CDIE01","segmenti","12.7 m","74.7790025449912","no","CDIE01","CDIE","IE5165","10.8 m","937.077","","5030959.5476689","2313333.94808496","70.55","[]","[]"
"CDON01","segmenti","25.6 m","304.981787520723","no","CDON01","CDON","II2010","17.8 m","6344","II2020","5037107.03981924","2313364.50608539","247.94","[00003, 00230, 00232, 00433]","[00003SC0120, 00003SC0121]"
"CDON02","segmenti","20.7 m","441.947651239669","no","CDON02","CDON","II2005","14.1 m","8922.13","II2010","5037380.8631732","2313303.89630664","430.26","[00318, 00319, 00003, 00398, 00230, 00232, 00433]","[00318SC0001, 00319SC0001, 00003SC0120, 00003SC0121, 00398SC0001, 00398SC0002]"
"CELE01","segmenti","12.5 m","119.748356461016","no","CELE01","CELE","IE0520","9.7 m","1508.48","II0610","5035098.70868178","2312738.11237649","120.54","[00004, 00232]","[00004SC0057]"
"CGRA01","segmenti","83.3 m","329.707944946632","no","CGRA01","CGRA","II2020","66.2 m","20070.39","IE5065","5036871.68010719","2313283.62332012","240.95","[00230, 00232, 00433]","[]"
"CGRA02","segmenti","52 m","262.061884114197","no","CGRA02","CGRA","II2030","43.2 m","12915.28","II2020","5037025.17376134","2313160.39674476","248.46","[00230, 00232, 00433]","[]"
"CGRA03","segmenti","59.6 m","407.507048385529","no","CGRA03","CGRA","II2040","32.8 m","25119.98","II2030","5037145.23862429","2312857.21726731","421.4","[00321, 00230, 00232, 00433]","[]"
"CGRA04","segmenti","134.7 m","334.070225873201","no","CGRA04","CGRA","IE5045","108 m","30745.38","II2040","5037289.10380129","2312542.79134142","228.35","[00007, 00230, 00232, 00433]","[]"
"CHIA01","segmenti","27.4 m","225.082196343221","no","CHIA01","CHIA","II0375","18.8 m","5866.43","II0470","5035283.02223404","2310138.68411596","214.33","[232/1, 00370, 00311, 00517]","[]"
"CHIA02","segmenti","40.7 m","154.874280160908","no","CHIA02","CHIA","II0470","34 m","4883.01","II0560","5035168.47676585","2310019.35841674","120.13","[232/1, 00370, 00517]","[]"
"CIMI01","segmenti","7.3 m","128.679054629529","no","CIMI01","CIMI","II5035","4.6 m","699.68","","5027504.09954882","2311658.64802198","95.3","[]","[]"
"CINI01","segmenti","40 m","301.442374263928","no","CINI01","CINI","II1420","37 m","7845.26","IE1485","5033796.37185161","2312178.83911147","196.13","[232/1, 00517]","[]"
"CMIS01","segmenti","14.9 m","140.582319181031","no","CMIS01","CMIS","IE0100","14.6 m","1600.86","II0130","5035830.63331425","2311705.02863986","107.19","[00232]","[]"
"CMIS02","segmenti","23.8 m","118.434418218663","no","CMIS02","CMIS","II0130","16.6 m","2235","II0170","5035736.28447819","2311639.0587585","94.11","[00232, 00393]","[]"
"CMIS03","segmenti","33.9 m","65.3620248872961","no","CMIS03","CMIS","II0170","1.2 m","1329.34","II0190","5035676.62467478","2311592.99979512","39.22","[00232, 00393]","[]"
"COLE01","segmenti","14 m","168.888253597721","no","COLE01","COLE","IE5175","12.9 m","2394.67","","5029498.75296398","2312479.55081286","170.83","[PA524]","[]"
"CONV01","segmenti","13.1 m","253.882702186941","no","CONV01","CONV","II1415","10.6 m","3388.46","II1460","5033828.49136588","2310458.14748427","258.9","[00320, 232/1, 00154, 00517]","[00320SC0001, 00154SC0002, 00154SC0015]"
"CORN01","segmenti","4.6 m","179.756187480762","no","CORN01","CORN","II0775","3.2 m","766.057","II0970","5034766.10067355","2311267.13704349","166.42","[00108, 00232]","[00108SC0006, 00108SC0008, 00108SC0010, 00108SC0016]"
"CREA01","segmenti","5.6 m","313.290299976749","no","CREA01","CREA","II0080","3.6 m","1496.24","II0185","5035788.90559275","2310481.90847998","266.87","[00346, 00009, 00402, 00232, II498, II504]","[00346SC0016, 00346SC0017, 00009SC0113, 00009SC0114]"
"CREA02","segmenti","9.7 m","178.361346330248","no","CREA02","CREA","II0140","5.8 m","2031.59","II0185","5035701.52549919","2310342.17300309","208.93","[00009, 00346, 00232, II498, II504]","[00009SC0113, 00009SC0114, 00346SC0016, 00346SC0017, 00346SC0020]"
"CREA03","segmenti","11.9 m","110.081165293115","no","CREA03","CREA","IE0115","7.6 m","1125.32","II0140","5035805.16267402","2310230.68922365","94.36","[00346, 00009, 00232, 00387, II498, II504]","[00346SC0020, 00009SC0093]"
"CROC01","segmenti","9.6 m","335.689976389461","no","CROC01","CROC","II1490","5.2 m","2458.29","IE1545","5033562.34189547","2311398.2350429","254.98","[00003, 00334, 232/1, 00517]","[00003SC0122, 00334SC0001]"
"CSER01","segmenti","55.7 m","444.784902119759","no","CSER01","CSER","II2040","20.5 m","22044.74","IE5075","5037027.29866565","2312633.12836322","395.79","[00230, 00232, 00433, 00444]","[]"
"CTEO01","segmenti","14.5 m","325.58572328726","no","CTEO01","CTEO","IE5060","9.9 m","4720.12","II2010","5037334.60091424","2313535.65956864","324.37","[00346, 00361, 00230, 00232, 00433]","[00346SC0014, 00361SC0001]"
"CTIA01","segmenti","14.3 m","687.224251337042","no","CTIA01","CTIA","IE5050","10.1 m","10086.97","II2005","5037556.17801592","2312833.26963695","703.15","[00417, 00230, 00232, 00433]","[]"
"DANI01","segmenti","5.7 m","363.419528755126","no","DANI01","DANI","II0955","3.2 m","1691.98","II1195","5034566.31992642","2313272.05896727","296.68","[00160, 00232, II497, 00218, 00220]","[]"
